symbol,publishedDate,title,image,site,text,url,date,filing_id,filing_date,article_date,days_from_filing,ticker
DELL,2025-04-01 04:42:30,Which AI Stock Is Cheaper: Dell or Super Micro Computer?,https://images.financialmodelingprep.com/news/which-ai-stock-is-cheaper-dell-or-super-micro-20250401.jpg,fool.com,"Dell (DELL -1.25%) and Super Micro Computer (SMCI 0.10%) are leading players in the artificial intelligence (AI) server space. Demand for AI computing has been surging, and each company has been racking up strong growth in the category.",https://www.fool.com/investing/2025/04/01/which-ai-stock-is-cheaper-dell-or-super-micro-comp/,2025-04-01 04:42:30,DELL_1,2025-03-27 16:59:02,2025-04-01 04:42:30,4,DELL
DELL,2025-03-28 07:38:02,These 4 Stocks Offer High Upside in the AI Data Center Boom,https://images.financialmodelingprep.com/news/these-4-stocks-offer-high-upside-in-the-ai-20250328.jpg,marketbeat.com,"As AI takes over attention in the tech market, the growing demand for tech center services to support increasing generative AI complexity is flying under the radar. During the current tech share slump, some data center stocks caught in the shuffle are trading below their fair value, presenting opportunities to long-term investors.",https://www.marketbeat.com/stock-ideas/these-4-stocks-offer-high-upside-in-the-ai-data-center-boom/,2025-03-28 07:38:02,DELL_1,2025-03-27 16:59:02,2025-03-28 07:38:02,0,DELL
DELL,2025-03-27 15:33:51,Dell stock plunges 47% from peak: can AI growth spark a comeback?,https://images.financialmodelingprep.com/news/dell-stock-plunges-47-from-peak-can-ai-growth-20250327.jpg,invezz.com,"Shares of Dell Technologies have fallen 47% from their peak of $179.70, raising concerns among investors. Despite this sharp decline, the company's fundamentals remain intact, with earnings growing at a compound annual growth rate (CAGR) of 10% since fiscal 2021.",https://invezz.com/news/2025/03/27/dell-stock-plunges-47-from-peak-can-ai-growth-spark-a-comeback/,2025-03-27 15:33:51,DELL_1,2025-03-27 16:59:02,2025-03-27 15:33:51,-1,DELL
DELL,2025-03-27 08:17:00,3 Deeply Discounted Dividend Stocks to Buy Today,https://images.financialmodelingprep.com/news/3-deeply-discounted-dividend-stocks-to-buy-today-20250327.jpg,fool.com,"Want to buy a good dividend stock and secure a great price in the process? I have a list of three stocks that can help you diversify your portfolio, allow you to earn above-average dividends, and score some potential bargains in the process.",https://www.fool.com/investing/2025/03/27/3-deeply-discounted-dividend-stocks-to-buy-today/,2025-03-27 08:17:00,DELL_1,2025-03-27 16:59:02,2025-03-27 08:17:00,-1,DELL
DELL,2025-03-26 12:52:40,"Dell's staff numbers have dropped by 25,000 in just 2 years",https://images.financialmodelingprep.com/news/dells-staff-numbers-have-dropped-by-25000-in-just-20250326.jpg,businessinsider.com,"An SEC filing shows Dell's head count has fallen by 12,000 in the last year and 25,000 in the past two. Since February 2023, the tech company's employee numbers have fallen by almost 19%.",https://www.businessinsider.com/dell-employee-numbers-decline-by-25000-since-2023-rto-layoffs-2025-3,2025-03-26 12:52:40,DELL_1,2025-03-27 16:59:02,2025-03-26 12:52:40,-2,DELL
DELL,2025-03-25 18:08:43,Dell's workforce drops 10% in fiscal 2025,https://images.financialmodelingprep.com/news/dells-workforce-drops-10-in-fiscal-2025-20250325.jpg,reuters.com,"Dell Technologies headcount fell by 10% in fiscal 2025, and it reaffirmed its commitment to diversity and inclusion, the AI server maker said on Tuesday.",https://www.reuters.com/technology/dells-workforce-drops-10-fiscal-2025-2025-03-25/,2025-03-25 18:08:43,DELL_1,2025-03-27 16:59:02,2025-03-25 18:08:43,-2,DELL
DELL,2025-03-25 10:00:45,Investors Heavily Search Dell Technologies Inc. (DELL): Here is What You Need to Know,https://images.financialmodelingprep.com/news/investors-heavily-search-dell-technologies-inc-dell-here-is-20250325.jpg,zacks.com,"Zacks.com users have recently been watching Dell Technologies (DELL) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://www.zacks.com/stock/news/2434679/investors-heavily-search-dell-technologies-inc-dell-here-is-what-you-need-to-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2434679,2025-03-25 10:00:45,DELL_1,2025-03-27 16:59:02,2025-03-25 10:00:45,-3,DELL
DELL,2025-03-03 10:00:38,Dell Technologies Inc. (DELL) Is a Trending Stock: Facts to Know Before Betting on It,https://images.financialmodelingprep.com/news/dell-technologies-inc-dell-is-a-trending-stock-facts-20250303.jpg,zacks.com,"Dell Technologies (DELL) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",https://www.zacks.com/stock/news/2424222/dell-technologies-inc-dell-is-a-trending-stock-facts-to-know-before-betting-on-it?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2424222,2025-03-03 10:00:38,DELL_2,2025-02-27 16:07:59,2025-03-03 10:00:38,3,DELL
DELL,2025-03-03 08:02:08,These 3 Tech Stocks Are Gaining Steam After NVIDIA's Report,https://images.financialmodelingprep.com/news/these-3-tech-stocks-are-gaining-steam-after-nvidias-20250303.jpg,marketbeat.com,"Wall Street analysts and traders alike earn their pay by connecting the dots in the stock market. This includes knowing that when there is one big winner, a suit of associated stocks could soon follow.",https://www.marketbeat.com/stock-ideas/these-3-tech-stocks-are-gaining-steam-after-nvidias-report/,2025-03-03 08:02:08,DELL_2,2025-02-27 16:07:59,2025-03-03 08:02:08,3,DELL
DELL,2025-03-03 00:16:08,"Dell: Challenging Financials, But Valuation Too Cheap To Ignore",https://images.financialmodelingprep.com/news/dell-challenging-financials-but-valuation-too-cheap-to-ignore-20250303.jpg,seekingalpha.com,"Dell Technologies faces competitive pressure and a prolonged PC refresh cycle, impacting financials. Despite revenue challenges, Dell's consistent EPS growth and disciplined expense control present attractive trading opportunities, with potential upside if PC demand and IT spending improve. Valuation suggests a favorable entry point, with potential stock price upside to $140 if AI and data center modernization trends remain positive and PC demand rebounds.",https://seekingalpha.com/article/4763934-dell-stock-q4-earnings-challenging-financials-but-valuation-too-cheap-to-ignore,2025-03-03 00:16:08,DELL_2,2025-02-27 16:07:59,2025-03-03 00:16:08,3,DELL
DELL,2025-03-02 10:30:03,"DELL Consumer vs Commercial Businesses, Example Trades in DELL & SMCI",https://images.financialmodelingprep.com/news/dell-consumer-vs-commercial-businesses-example-trades-in-dell-20250302.jpg,youtube.com,"Jim Kelleher walks through Dell (DELL) earnings, giving his view of its growth outlook. He compares its commercial and consumer businesses.",https://www.youtube.com/watch?v=AXIBxPj1kpI,2025-03-02 10:30:03,DELL_2,2025-02-27 16:07:59,2025-03-02 10:30:03,2,DELL
DELL,2025-03-02 05:25:00,2 Artificial Intelligence (AI) Stocks to Buy Before They Soar,https://images.financialmodelingprep.com/news/2-artificial-intelligence-ai-stocks-to-buy-before-they-20250302.jpg,fool.com,"Artificial intelligence (AI) is a once-in-a-generation investment opportunity. Leading AI stocks have soared over the last few years, as the AI market is projected to grow 27% annually to reach $826 billion by 2030, according to Statista.",https://www.fool.com/investing/2025/03/02/2-ai-stocks-buy-before-soar/,2025-03-02 05:25:00,DELL_2,2025-02-27 16:07:59,2025-03-02 05:25:00,2,DELL
DELL,2025-02-28 18:03:42,"AI's Impact On Dell: Performance, Prediction, And Pitfalls (Q4 Earnings Review)",https://images.financialmodelingprep.com/news/ais-impact-on-dell-performance-prediction-and-pitfalls-q4-20250228.jpg,seekingalpha.com,"Dell's stock soared over 450% in five years due to AI-optimized servers, but faces volatility and competition, currently finding support around $100. Dell's FY revenue grew 8% YoY to $95.6B, with significant growth in AI servers, but Q1 guidance missed expectations, leading to market skepticism. Despite strong AI-driven growth, Dell faces margin compression and uncertain long-term returns on AI infrastructure investments, posing future profitability challenges.",https://seekingalpha.com/article/4763669-ais-impact-on-dell-performance-prediction-and-pitfalls-earnings-review,2025-02-28 18:03:42,DELL_2,2025-02-27 16:07:59,2025-02-28 18:03:42,1,DELL
DELL,2025-02-28 14:00:32,DELL Q4 Earnings Beat Estimates: Will Bright FY26 View Lift Shares?,https://images.financialmodelingprep.com/news/dell-q4-earnings-beat-estimates-will-bright-fy26-view-20250228.jpg,zacks.com,Dell's fourth-quarter fiscal 2025 results reflect strong AI-driven growth and an expanding backlog. A y/y dip in the CSG segment raises investor concerns.,https://www.zacks.com/stock/news/2423899/dell-q4-earnings-beat-estimates-will-bright-fy26-view-lift-shares?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2423899,2025-02-28 14:00:32,DELL_2,2025-02-27 16:07:59,2025-02-28 14:00:32,0,DELL
DELL,2025-02-28 13:00:21,Future of DELL Dependent on DeepSeek & Tariff Impacts,https://images.financialmodelingprep.com/news/future-of-dell-dependent-on-deepseek-tariff-impacts-20250228.jpg,youtube.com,"The tech sector experienced a lot of volatility this week, and Dell Technologies (DELL) was no exception. Frances Stacy says the company needs to consistently close above the $100 mark before proving itself as a bull candidate.",https://www.youtube.com/watch?v=GzOiuVq5id0,2025-02-28 13:00:21,DELL_2,2025-02-27 16:07:59,2025-02-28 13:00:21,0,DELL
DELL,2025-02-28 11:10:50,"S&P 500 Edges Higher as Dell Falls 5.7%, Weekly and Monthly Losses Loom",https://images.financialmodelingprep.com/news/sp-500-edges-higher-as-dell-falls-57-weekly-20250228.jpg,fxempire.com,"S&P 500 rises Friday despite stagflation fears. Safe-haven stocks outperform, while Nvidia, Dell, and HP Inc. slide on disappointing outlooks.",https://www.fxempire.com/forecasts/article/sp-500-edges-higher-as-dell-falls-5-7-weekly-and-monthly-losses-loom-1501064,2025-02-28 11:10:50,DELL_2,2025-02-27 16:07:59,2025-02-28 11:10:50,0,DELL
DELL,2025-02-28 10:38:29,Dell Technologies Stock Slips After Earnings,https://images.financialmodelingprep.com/news/dell-technologies-stock-slips-after-earnings-20250228.jpg,schaeffersresearch.com,"Computer hardware giant Dell Technologies Inc (NYSE:DELL) is down 7.9% at $99.27 at last glance, following lackluster fourth-quarter results.",https://www.schaeffersresearch.com/content/news/2025/02/28/dell-technologies-stock-slips-after-earnings,2025-02-28 10:38:29,DELL_2,2025-02-27 16:07:59,2025-02-28 10:38:29,0,DELL
DELL,2025-02-28 09:58:09,"Dell shares fall on mixed Q4 report, conservative guidance",https://images.financialmodelingprep.com/news/dell-shares-fall-on-mixed-q4-report-conservative-guidance-20250228.jpg,proactiveinvestors.com,Dell Technologies Inc (NASDAQ:DELL) shares fell in early trade on Friday after the computer hardware and software firm reported mixed results for the fourth quarter and guidance below expectations. Q4 earnings of $1.91 billion or $2.68 per share were ahead of Wall Street estimates of $2.52 but revenue of $23.9 billion missed the consensus $24.6 billion.,https://www.proactiveinvestors.com/companies/news/1067154,2025-02-28 09:58:09,DELL_2,2025-02-27 16:07:59,2025-02-28 09:58:09,0,DELL
DELL,2025-02-28 09:35:14,"S&P 500 Futures Gain on Inflation Data, But Nvidia and Dell Extend Losses",https://images.financialmodelingprep.com/news/sp-500-futures-gain-on-inflation-data-but-nvidia-20250228.jpg,fxempire.com,"S&P 500 futures rise on in-line inflation data, but US stocks face worst week of 2025. Nvidia, Dell, and Alibaba stocks tumble on mixed market sentiment.",https://www.fxempire.com/forecasts/article/sp-500-futures-gain-on-inflation-data-but-nvidia-and-dell-extend-losses-1500991,2025-02-28 09:35:14,DELL_2,2025-02-27 16:07:59,2025-02-28 09:35:14,0,DELL
DELL,2025-02-28 09:32:43,"DELL & HPQ Slide, Signs of Recovery in Earnings",https://images.financialmodelingprep.com/news/dell-hpq-slide-signs-of-recovery-in-earnings-20250228.jpg,youtube.com,Selling action in tech continues with Dell Technologies (DELL) and HP Inc. (HPQ). Both companies reported earnings Thursday evening after Nvidia's (NVDA) tumble throughout the day.,https://www.youtube.com/watch?v=qTXypJBga9g,2025-02-28 09:32:43,DELL_2,2025-02-27 16:07:59,2025-02-28 09:32:43,0,DELL
DELL,2025-02-28 08:50:23,DELL Dives as Investors Eye A.I. Server Maker,https://images.financialmodelingprep.com/news/dell-dives-as-investors-eye-ai-server-maker-20250228.jpg,youtube.com,Dell (DELL) projected revenue of $15B in FY26 from its A.I. Server segment but that wasn't enough to lift shares after earnings.,https://www.youtube.com/watch?v=OPQBeTdAaw0,2025-02-28 08:50:23,DELL_2,2025-02-27 16:07:59,2025-02-28 08:50:23,0,DELL
DELL,2025-02-28 00:53:02,Dell Technologies Inc. (DELL) Q4 2025 Earnings Call Transcript,https://images.financialmodelingprep.com/news/dell-technologies-inc-dell-q4-2025-earnings-call-transcript-20250228.jpg,seekingalpha.com,"Start Time: 16:30 January 1, 0000 5:30 PM ET Dell Technologies Inc. (NYSE:DELL ) Q4 2025 Earnings Call Transcript February 27, 2025, 16:30 PM ET Company Participants Jeff Clarke - Vice Chairman and COO Yvonne McGill - CFO Tyler Johnson - Vice President and Treasurer Paul Frantz - Head IR Conference Call Participants Wamsi Mohan - Bank of America Erik Woodring - Morgan Stanley Simon Leopold - Raymond James Aaron Rakers - Wells Fargo Michael Ng - Goldman Sachs Ben Reitzes - Melius Research David Vogt - UBS Amit Daryanani - Evercore Matt Niknam - Deutsche Bank Ananda Baruah - Loop Capital Samik Chatterjee - JPMorgan Asiya Merchant - Citigroup Operator Good afternoon and welcome to the Fiscal Year 2025 Fourth Quarter Financial Results Conference Call for Dell Technologies Inc. I'd like to inform all participants that this call is being recorded at the request of Dell Technologies. This broadcast is a copyrighted property of Dell Technologies Inc. Any rebroadcast of this information in whole or part without the prior written permission of Dell Technologies is prohibited.",https://seekingalpha.com/article/4763249-dell-technologies-inc-dell-q4-2025-earnings-call-transcript,2025-02-28 00:53:02,DELL_2,2025-02-27 16:07:59,2025-02-28 00:53:02,0,DELL
DELL,2025-02-27 19:00:33,Dell Technologies (DELL) Reports Q4 Earnings: What Key Metrics Have to Say,https://images.financialmodelingprep.com/news/dell-technologies-dell-reports-q4-earnings-what-key-metrics-20250227.jpg,zacks.com,"The headline numbers for Dell Technologies (DELL) give insight into how the company performed in the quarter ended January 2025, but it may be worthwhile to compare some of its key metrics to Wall Street estimates and the year-ago actuals.",https://www.zacks.com/stock/news/2423254/dell-technologies-dell-reports-q4-earnings-what-key-metrics-have-to-say?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm-2423254,2025-02-27 19:00:33,DELL_2,2025-02-27 16:07:59,2025-02-27 19:00:33,0,DELL
DELL,2025-02-27 18:59:00,Dell Technologies Q4 EPS Exceeds Target,https://images.financialmodelingprep.com/news/dell-technologies-q4-eps-exceeds-target-20250227.jpg,fool.com,"Dell Technologies (DELL -6.76%), a leading provider of IT solutions, reported mixed fiscal 2025 fourth-quarter results on Thursday, Feb. 27. Adjusted EPS of $2.68 surpassed analyst's consensus expectations of $2.52.",https://www.fool.com/data-news/2025/02/27/dell-technologies-q4-eps-exceeds-target/,2025-02-27 18:59:00,DELL_2,2025-02-27 16:07:59,2025-02-27 18:59:00,0,DELL
DELL,2025-02-27 18:45:24,Dell Technologies (DELL) Q4 Earnings Surpass Estimates,https://images.financialmodelingprep.com/news/dell-technologies-dell-q4-earnings-surpass-estimates-20250227.jpg,zacks.com,"Dell Technologies (DELL) came out with quarterly earnings of $2.68 per share, beating the Zacks Consensus Estimate of $2.53 per share. This compares to earnings of $2.20 per share a year ago.",https://www.zacks.com/stock/news/2423228/dell-technologies-dell-q4-earnings-surpass-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2423228,2025-02-27 18:45:24,DELL_2,2025-02-27 16:07:59,2025-02-27 18:45:24,0,DELL
DELL,2025-02-27 17:05:53,Dell Earnings Top Expectations as AI-Driven Demand Grows,https://images.financialmodelingprep.com/news/dell-earnings-top-expectations-as-aidriven-demand-grows-20250227.jpg,investopedia.com,"Dell (DELL) reported fiscal fourth-quarter earnings that exceeded analysts' expectations, as the PC and server maker benefitted from growing demand for artificial intelligence infrastructure.",https://www.investopedia.com/dell-earnings-q4-fy2025-11686266,2025-02-27 17:05:53,DELL_2,2025-02-27 16:07:59,2025-02-27 17:05:53,0,DELL
DELL,2025-02-27 17:00:26,Dell Technologies Beats Q4 Earnings Expectations; Stock Rises in After-Hours Trading,https://images.financialmodelingprep.com/news/dell-technologies-beats-q4-earnings-expectations-stock-rises-in-20250227.jpg,fxempire.com,Dell beats Q4 earnings with $2.68 EPS but misses on $23.93B revenue. Strong AI server demand boosts stock over 3% in after-hours trading.,https://www.fxempire.com/news/article/dell-technologies-beats-q4-earnings-expectations-stock-rises-in-after-hours-trading-1500829,2025-02-27 17:00:26,DELL_2,2025-02-27 16:07:59,2025-02-27 17:00:26,0,DELL
DELL,2025-01-16 15:04:13,Dell Technologies: Buy The Dip Before The Next Refresh Cycle,https://images.financialmodelingprep.com/news/dell-technologies-buy-the-dip-before-the-next-refresh-20250116.jpg,seekingalpha.com,"Dell Technologies has multiple catalysts at play for eFY25, including AI server growth, traditional server & storage refresh cycles, and commercial PC sales with back-to-office trends. Analysts are expecting potential near-term challenges, revising EPS estimates down 19 times in the last 90 days. Dell aims for 3-4% annual top-line growth and 8% EPS growth, with plans to return over 80% of adjusted free cash flow to shareholders through dividend growth and share repurchases.",https://seekingalpha.com/article/4750011-dell-technologies-buy-the-dip-before-the-next-refresh-cycle,2025-01-16 15:04:13,DELL_3,2025-01-14 16:57:51,2025-01-16 15:04:13,1,DELL
DELL,2025-01-16 11:35:23,Why I Recently Increased My Dell Position,https://images.financialmodelingprep.com/news/why-i-recently-increased-my-dell-position-20250116.jpg,seekingalpha.com,"Dell's stock is a strong buy with a 12-month price target of $180, driven by its ultra-cheap valuation and significant AI potential. Dell's infrastructure solutions segment, including AI revenues, surged last quarter, indicating robust demand and potential for outperforming consensus estimates. Dell's forward P/E ratio is around 10, with a PEG ratio of 0.65, making it exceptionally inexpensive for a market leader with considerable growth potential.",https://seekingalpha.com/article/4749956-i-recently-increased-my-dell-position,2025-01-16 11:35:23,DELL_3,2025-01-14 16:57:51,2025-01-16 11:35:23,1,DELL
DELL,2025-01-16 08:45:00,This Might Be the Most Underrated Artificial Intelligence Stock to Own in 2025,https://images.financialmodelingprep.com/news/this-might-be-the-most-underrated-artificial-intelligence-stock-20250116.jpg,fool.com,"Are you looking for a potentially underrated artificial intelligence (AI) stock to buy for 2025? While it may be tempting to simply invest in chipmaking giant Nvidia, given its hefty $3.3 trillion market capitalization, the returns from owning the stock this year may be limited from here.",https://www.fool.com/investing/2025/01/16/this-might-be-the-most-underrated-artificial-intel/,2025-01-16 08:45:00,DELL_3,2025-01-14 16:57:51,2025-01-16 08:45:00,1,DELL
